"Nstart","Nend.BA.Base","Nend.BA.Deac","Nend.BA.LRest","Diff.BA.Deac.tEnd","Diff.S.Deac.tEnd","Diff.BA.LRest.tEnd","Diff.S.LRest.tEnd"
490,84.7889707259776,191.468330882151,115.114126992034,1.64511672870062,0.412815585855877,5.78727438237271,0.95097536881965
491,84.9620094417449,191.859082577829,115.349053781814,1.64176618546498,0.411974820915234,5.77548767283631,0.949038555441198
492,85.1350481575122,192.249834273507,115.583980571594,1.63842926232379,0.411137473718252,5.76374887675331,0.947109615287863
493,85.3080868732795,192.640585969185,115.818907361373,1.63510587639616,0.410303523467302,5.75205770256111,0.94518850044955
494,85.4811255890468,193.031337664863,116.053834151153,1.63179594547228,0.409472949533158,5.74041386105795,0.943275163404106
495,85.6541643048141,193.422089360541,116.288760940933,1.62849938800668,0.408645731453293,5.72881706537905,0.941369557013391
496,85.8272030205814,193.812841056218,116.523687730712,1.6252161231115,0.407821848930201,5.71726703097304,0.939471634519412
497,86.0002417363487,194.203592751896,116.758614520492,1.62194607054991,0.407001281829738,5.70576347557873,0.9375813495405
498,86.173280452116,194.594344447574,116.993541310272,1.61868915072953,0.406184010179478,5.69430611920207,0.935698656067527
499,86.3463191678833,194.985096143252,117.228468100051,1.615445284696,0.405370014167094,5.68289468409344,0.933823508460177
500,86.5193578836506,195.37584783893,117.463394889831,1.61221439412661,0.40455927413876,5.67152889472526,0.931955861443257
